id,card_text
957,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
958,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
959,table:wp_woocommerce_shipping_zones Call_Func:WC_Shipping_Zone_Data_Store->get_zones() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_zones()
960,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
961,table:wp_woocommerce_shipping_zones Call_Func:WC_Shipping_Zone_Data_Store->get_zones() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_zones()
962,table:wp_woocommerce_shipping_zone_locations Call_Func:WC_Shipping_Zone_Data_Store->read_zone_locations() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/data-stores/class-wc-shipping-zone-data-store.php function:read_zone_locations()
963,table:wp_woocommerce_shipping_zone_methods Call_Func:WC_Shipping_Zone_Data_Store->get_methods() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_methods()
964,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
965,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
966,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
967,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Blocks/Assets/AssetDataRegistry.php function:_prime_post_caches()
968,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
969,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
970,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
971,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
972,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
973,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
974,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
975,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
976,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
977,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
978,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
979,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
980,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
981,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
982,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
983,table:wp_users Call_Func:WP_User_Query->query() Call_File:/var/www/html/wp-includes/class-wp-user-query.php function:query()
984,Call_Func:WP_User_Query->query() Call_File:/var/www/html/wp-includes/class-wp-user-query.php function:query()
985,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/pluggable.php function:update_meta_cache()
986,table:wp_users Call_Func:cache_users() Call_File:/var/www/html/wp-includes/class-wp-user-query.php function:cache_users()
987,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
988,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
989,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
990,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
991,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
992,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
993,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
994,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
995,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
996,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
997,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
998,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
999,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
1000,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1001,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
1002,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
1003,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
1004,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
1005,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1006,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
1007,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
1008,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
1009,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
1010,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1011,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
1012,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
1013,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1014,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
1015,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
1016,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
1017,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1018,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
1019,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
1020,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
1021,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
1022,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
1023,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
1024,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
1025,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1026,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
1027,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1028,table:wp_postmeta Call_Func:update_metadata() Call_File:/var/www/html/wp-includes/post.php function:update_metadata()
1029,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
1030,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1031,table:wp_woocommerce_tax_rates Call_Func:AutomatticWAARTSDataStore::get_taxes() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Features/OnboardingTasks/Tasks/Tax.php function:get_taxes()
1032,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
1033,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
1034,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
1035,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
1036,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
1037,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
1038,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
1039,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1040,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
1041,table:wp_usermeta Call_Func:update_metadata() Call_File:/var/www/html/wp-includes/user.php function:update_metadata()
1042,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
1043,table:wp_woocommerce_shipping_zones Call_Func:WC_Shipping_Zone_Data_Store->get_zones() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_zones()
1044,table:wp_woocommerce_shipping_zone_locations Call_Func:WC_Shipping_Zone_Data_Store->read_zone_locations() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/data-stores/class-wc-shipping-zone-data-store.php function:read_zone_locations()
1045,table:wp_woocommerce_shipping_zone_methods Call_Func:WC_Shipping_Zone_Data_Store->get_methods() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_methods()
1046,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
1047,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1048,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
1049,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-admin/includes/class-wp-posts-list-table.php function:_prime_post_caches()
1050,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
1051,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
1052,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
1053,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
1054,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
1055,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
